case_id;task;resource;start_time;completion_time
application_received1382;review_application;officer3;2023-01-31 01:11:18.401691;2023-01-31 01:31:18.347930
application_received1380;risk_assessment;risk6;2023-01-31 00:51:52.210213;2023-01-31 01:56:10.814370
application_received1380;application_approved;;2023-01-31 01:56:10.814370;2023-01-31 01:56:10.814370
application_received1381;risk_assessment;risk8;2023-01-31 01:04:07.339850;2023-01-31 02:14:20.966597
application_received1381;application_approved;;2023-01-31 02:14:20.966597;2023-01-31 02:14:20.966597
application_received1382;credit_check;analyst9;2023-01-31 01:31:18.347930;2023-01-31 02:42:30.135808
application_received1382;document_verification;verifier4;2023-01-31 02:42:30.135808;2023-01-31 02:56:19.457948
application_received1383;application_received;;2023-01-31 03:32:17.137760;2023-01-31 03:32:17.137760
application_received1382;risk_assessment;risk5;2023-01-31 02:42:30.135808;2023-01-31 03:40:03.809286
application_received1382;application_rejected;;2023-01-31 03:40:03.809286;2023-01-31 03:40:03.809286
application_received1384;application_received;;2023-01-31 03:48:37.462888;2023-01-31 03:48:37.462888
application_received1383;review_application;officer1;2023-01-31 03:32:17.137760;2023-01-31 03:52:26.757042
application_received1384;review_application;officer2;2023-01-31 03:48:37.462888;2023-01-31 04:08:32.471531
application_received1385;application_received;;2023-01-31 04:09:01.557217;2023-01-31 04:09:01.557217
application_received1386;application_received;;2023-01-31 04:09:53.119969;2023-01-31 04:09:53.119969
application_received1387;application_received;;2023-01-31 04:19:17.246504;2023-01-31 04:19:17.246504
application_received1388;application_received;;2023-01-31 04:26:48.069076;2023-01-31 04:26:48.069076
application_received1386;review_application;officer5;2023-01-31 04:09:53.119969;2023-01-31 04:31:01.304389
application_received1385;review_application;officer4;2023-01-31 04:09:01.557217;2023-01-31 04:33:41.547347
application_received1389;application_received;;2023-01-31 04:36:12.217672;2023-01-31 04:36:12.217672
application_received1387;review_application;officer3;2023-01-31 04:19:17.246504;2023-01-31 04:39:24.878945
application_received1390;application_received;;2023-01-31 04:41:42.625660;2023-01-31 04:41:42.625660
application_received1391;application_received;;2023-01-31 04:46:11.888796;2023-01-31 04:46:11.888796
application_received1388;review_application;officer1;2023-01-31 04:26:48.069076;2023-01-31 04:47:13.888246
application_received1389;review_application;officer2;2023-01-31 04:36:12.217672;2023-01-31 04:55:09.366646
application_received1390;review_application;officer5;2023-01-31 04:41:42.625660;2023-01-31 04:59:56.049429
application_received1383;credit_check;analyst8;2023-01-31 03:52:26.757042;2023-01-31 05:03:49.230417
application_received1391;review_application;officer4;2023-01-31 04:46:11.888796;2023-01-31 05:08:31.155714
application_received1383;document_verification;verifier2;2023-01-31 05:03:49.230417;2023-01-31 05:16:08.399557
application_received1384;credit_check;analyst3;2023-01-31 04:08:32.471531;2023-01-31 05:20:52.759630
application_received1392;application_received;;2023-01-31 05:26:10.260675;2023-01-31 05:26:10.260675
application_received1385;credit_check;analyst2;2023-01-31 04:33:41.547347;2023-01-31 05:29:25.683744
application_received1384;document_verification;verifier3;2023-01-31 05:20:52.759630;2023-01-31 05:32:14.242143
application_received1385;document_verification;verifier1;2023-01-31 05:29:25.683744;2023-01-31 05:44:23.261778
application_received1386;credit_check;analyst10;2023-01-31 04:31:01.304389;2023-01-31 05:44:46.248392
application_received1387;credit_check;analyst6;2023-01-31 04:39:24.878945;2023-01-31 05:45:54.135687
application_received1392;review_application;officer3;2023-01-31 05:26:10.260675;2023-01-31 05:50:19.161151
application_received1389;credit_check;analyst7;2023-01-31 04:55:09.366646;2023-01-31 05:51:07.113746
application_received1386;document_verification;verifier5;2023-01-31 05:44:46.248392;2023-01-31 05:57:52.527750
application_received1388;credit_check;analyst1;2023-01-31 04:47:13.888246;2023-01-31 05:59:41.591477
application_received1387;document_verification;verifier4;2023-01-31 05:45:54.135687;2023-01-31 06:00:20.655063
application_received1383;risk_assessment;risk9;2023-01-31 05:03:49.230417;2023-01-31 06:03:10.227049
application_received1383;application_approved;;2023-01-31 06:03:10.227049;2023-01-31 06:03:10.227049
application_received1389;document_verification;verifier2;2023-01-31 05:51:07.113746;2023-01-31 06:05:43.710386
application_received1390;credit_check;analyst4;2023-01-31 04:59:56.049429;2023-01-31 06:06:07.068407
application_received1393;application_received;;2023-01-31 06:06:35.077553;2023-01-31 06:06:35.077553
application_received1391;credit_check;analyst5;2023-01-31 05:08:31.155714;2023-01-31 06:09:06.791147
application_received1388;document_verification;verifier3;2023-01-31 05:59:41.591477;2023-01-31 06:11:30.002859
application_received1390;document_verification;verifier1;2023-01-31 06:06:07.068407;2023-01-31 06:18:51.972679
application_received1391;document_verification;verifier5;2023-01-31 06:09:06.791147;2023-01-31 06:20:25.911677
application_received1393;review_application;officer1;2023-01-31 06:06:35.077553;2023-01-31 06:24:40.001773
application_received1394;application_received;;2023-01-31 06:33:16.423766;2023-01-31 06:33:16.423766
application_received1385;risk_assessment;risk4;2023-01-31 05:29:25.683744;2023-01-31 06:33:39.833177
application_received1385;application_rejected;;2023-01-31 06:33:39.833177;2023-01-31 06:33:39.833177
application_received1384;risk_assessment;risk1;2023-01-31 05:20:52.759630;2023-01-31 06:35:29.627720
application_received1384;application_approved;;2023-01-31 06:35:29.627720;2023-01-31 06:35:29.627720
application_received1386;risk_assessment;risk10;2023-01-31 05:44:46.248392;2023-01-31 06:41:00.997729
application_received1386;application_rejected;;2023-01-31 06:41:00.997729;2023-01-31 06:41:00.997729
application_received1387;risk_assessment;risk3;2023-01-31 05:45:54.135687;2023-01-31 06:48:37.294582
application_received1387;application_approved;;2023-01-31 06:48:37.294582;2023-01-31 06:48:37.294582
application_received1394;review_application;officer2;2023-01-31 06:33:16.423766;2023-01-31 06:52:22.561184
application_received1392;credit_check;analyst9;2023-01-31 05:50:19.161151;2023-01-31 06:53:32.299850
application_received1388;risk_assessment;risk7;2023-01-31 05:59:41.591477;2023-01-31 06:58:13.582429
application_received1388;application_approved;;2023-01-31 06:58:13.582429;2023-01-31 06:58:13.582429
application_received1389;risk_assessment;risk2;2023-01-31 05:51:07.113746;2023-01-31 07:00:28.215080
application_received1389;application_approved;;2023-01-31 07:00:28.215080;2023-01-31 07:00:28.215080
application_received1392;document_verification;verifier4;2023-01-31 06:53:32.299850;2023-01-31 07:05:45.686526
application_received1391;risk_assessment;risk8;2023-01-31 06:09:06.791147;2023-01-31 07:20:34.577811
application_received1391;application_approved;;2023-01-31 07:20:34.577811;2023-01-31 07:20:34.577811
application_received1390;risk_assessment;risk6;2023-01-31 06:06:07.068407;2023-01-31 07:20:47.305866
application_received1390;application_rejected;;2023-01-31 07:20:47.305866;2023-01-31 07:20:47.305866
application_received1395;application_received;;2023-01-31 07:21:58.729310;2023-01-31 07:21:58.729310
application_received1393;credit_check;analyst8;2023-01-31 06:24:40.001773;2023-01-31 07:31:54.692963
application_received1396;application_received;;2023-01-31 07:34:10.875302;2023-01-31 07:34:10.875302
application_received1395;review_application;officer5;2023-01-31 07:21:58.729310;2023-01-31 07:39:33.870888
application_received1393;document_verification;verifier2;2023-01-31 07:31:54.692963;2023-01-31 07:42:54.003584
application_received1397;application_received;;2023-01-31 07:46:26.147672;2023-01-31 07:46:26.147672
application_received1398;application_received;;2023-01-31 07:57:20.490714;2023-01-31 07:57:20.490714
application_received1396;review_application;officer4;2023-01-31 07:34:10.875302;2023-01-31 07:58:47.950272
application_received1394;credit_check;analyst3;2023-01-31 06:52:22.561184;2023-01-31 08:03:39.629921
application_received1397;review_application;officer3;2023-01-31 07:46:26.147672;2023-01-31 08:04:35.839395
application_received1392;risk_assessment;risk5;2023-01-31 06:53:32.299850;2023-01-31 08:07:12.855421
application_received1392;application_rejected;;2023-01-31 08:07:12.855421;2023-01-31 08:07:12.855421
application_received1394;document_verification;verifier3;2023-01-31 08:03:39.629921;2023-01-31 08:14:46.003736
application_received1398;review_application;officer1;2023-01-31 07:57:20.490714;2023-01-31 08:17:36.734536
application_received1399;application_received;;2023-01-31 08:23:57.771570;2023-01-31 08:23:57.771570
application_received1395;credit_check;analyst2;2023-01-31 07:39:33.870888;2023-01-31 08:38:54.976420
application_received1393;risk_assessment;risk9;2023-01-31 07:31:54.692963;2023-01-31 08:40:48.450555
application_received1393;application_rejected;;2023-01-31 08:40:48.450555;2023-01-31 08:40:48.450555
application_received1400;application_received;;2023-01-31 08:44:47.948872;2023-01-31 08:44:47.948872
application_received1399;review_application;officer2;2023-01-31 08:23:57.771570;2023-01-31 08:45:03.991476
application_received1395;document_verification;verifier1;2023-01-31 08:38:54.976420;2023-01-31 08:49:33.617466
application_received1396;credit_check;analyst10;2023-01-31 07:58:47.950272;2023-01-31 08:55:10.561747
application_received1400;review_application;officer5;2023-01-31 08:44:47.948872;2023-01-31 09:01:50.473121
application_received1396;document_verification;verifier5;2023-01-31 08:55:10.561747;2023-01-31 09:07:38.688103
application_received1394;risk_assessment;risk4;2023-01-31 08:03:39.629921;2023-01-31 09:08:53.565243
application_received1394;application_approved;;2023-01-31 09:08:53.565243;2023-01-31 09:08:53.565243
application_received1397;credit_check;analyst6;2023-01-31 08:04:35.839395;2023-01-31 09:18:15.337861
application_received1401;application_received;;2023-01-31 09:23:56.079457;2023-01-31 09:23:56.079457
application_received1398;credit_check;analyst7;2023-01-31 08:17:36.734536;2023-01-31 09:26:37.863455
application_received1397;document_verification;verifier4;2023-01-31 09:18:15.337861;2023-01-31 09:32:32.233182
application_received1398;document_verification;verifier2;2023-01-31 09:26:37.863455;2023-01-31 09:37:13.597591
application_received1401;review_application;officer4;2023-01-31 09:23:56.079457;2023-01-31 09:48:24.482534
application_received1399;credit_check;analyst1;2023-01-31 08:45:03.991476;2023-01-31 09:48:45.870441
application_received1395;risk_assessment;risk1;2023-01-31 08:38:54.976420;2023-01-31 09:49:34.758405
application_received1395;application_approved;;2023-01-31 09:49:34.758405;2023-01-31 09:49:34.758405
application_received1396;risk_assessment;risk10;2023-01-31 08:55:10.561747;2023-01-31 09:53:24.039718
application_received1396;application_approved;;2023-01-31 09:53:24.039718;2023-01-31 09:53:24.039718
application_received1399;document_verification;verifier3;2023-01-31 09:48:45.870441;2023-01-31 09:59:06.658230
application_received1400;credit_check;analyst4;2023-01-31 09:01:50.473121;2023-01-31 10:13:33.997888
application_received1397;risk_assessment;risk3;2023-01-31 09:18:15.337861;2023-01-31 10:26:04.126918
application_received1397;application_rejected;;2023-01-31 10:26:04.126918;2023-01-31 10:26:04.126918
application_received1400;document_verification;verifier1;2023-01-31 10:13:33.997888;2023-01-31 10:28:28.406766
application_received1398;risk_assessment;risk7;2023-01-31 09:26:37.863455;2023-01-31 10:36:20.562458
application_received1398;application_approved;;2023-01-31 10:36:20.562458;2023-01-31 10:36:20.562458
application_received1399;risk_assessment;risk2;2023-01-31 09:48:45.870441;2023-01-31 10:53:16.246173
application_received1399;application_rejected;;2023-01-31 10:53:16.246173;2023-01-31 10:53:16.246173
application_received1402;application_received;;2023-01-31 10:54:59.407835;2023-01-31 10:54:59.407835
application_received1401;credit_check;analyst5;2023-01-31 09:48:24.482534;2023-01-31 10:58:42.880347
application_received1401;document_verification;verifier5;2023-01-31 10:58:42.880347;2023-01-31 11:10:46.672980
application_received1402;review_application;officer3;2023-01-31 10:54:59.407835;2023-01-31 11:11:13.271092
application_received1400;risk_assessment;risk8;2023-01-31 10:13:33.997888;2023-01-31 11:25:39.331586
application_received1400;application_approved;;2023-01-31 11:25:39.331586;2023-01-31 11:25:39.331586
application_received1403;application_received;;2023-01-31 11:35:07.617539;2023-01-31 11:35:07.617539
application_received1404;application_received;;2023-01-31 11:54:10.611404;2023-01-31 11:54:10.611404
application_received1403;review_application;officer1;2023-01-31 11:35:07.617539;2023-01-31 11:57:49.956957
application_received1401;risk_assessment;risk6;2023-01-31 10:58:42.880347;2023-01-31 12:04:08.993979
application_received1401;application_approved;;2023-01-31 12:04:08.993979;2023-01-31 12:04:08.993979
application_received1402;credit_check;analyst9;2023-01-31 11:11:13.271092;2023-01-31 12:07:07.658066
application_received1404;review_application;officer2;2023-01-31 11:54:10.611404;2023-01-31 12:18:44.169612
application_received1402;document_verification;verifier4;2023-01-31 12:07:07.658066;2023-01-31 12:21:40.050866
application_received1405;application_received;;2023-01-31 12:39:53.299517;2023-01-31 12:39:53.299517
application_received1406;application_received;;2023-01-31 12:51:13.459891;2023-01-31 12:51:13.459891
application_received1407;application_received;;2023-01-31 12:55:12.526866;2023-01-31 12:55:12.526866
